test,Z1,Z2,is_positive_sentiment,sentiment_certainty,stars,n_words,useful,useful_discrete,n_fans,n_reviews
1,0,0,0.0,0.9953719973564148,2,84,2,1,0,3
1,0,0,1.0,0.9998778104782104,5,31,0,0,0,10
0,1,1,1.0,0.9997184872627258,5,90,0,0,0,12
1,0,0,1.0,0.9974036812782288,5,310,1,1,0,18
1,1,1,0.0,0.9934287667274476,2,166,1,1,0,8
0,1,1,1.0,0.9997206330299376,5,25,0,0,1,24
1,1,0,0.0,0.9956788420677184,3,408,2,1,2,95
1,0,0,1.0,0.999198079109192,4,86,3,1,1,17
0,1,1,0.0,0.9988468885421752,3,54,1,1,5,196
1,0,0,1.0,0.9983950257301332,5,40,2,1,3,136
1,0,0,0.0,0.991423487663269,3,188,0,0,18,161
1,0,0,0.0,0.9938990473747252,1,245,0,0,1,23
0,1,1,1.0,0.999350368976593,4,61,0,0,0,14
0,0,0,1.0,0.9323248267173768,4,214,0,0,0,11
1,0,0,1.0,0.9981358051300048,4,60,0,0,0,69
1,0,0,1.0,0.9955065846443176,4,161,5,1,44,463
0,1,1,1.0,0.9897732734680176,3,102,0,0,19,219
1,0,0,0.0,0.9978759884834291,3,85,0,0,1,62
1,0,0,0.0,0.9672228097915648,3,70,1,1,8,57
0,1,1,1.0,0.999099612236023,4,30,0,0,17,101
1,0,0,1.0,0.996464192867279,4,145,1,1,8,103
1,0,0,1.0,0.9998566508293152,5,42,0,0,0,21
1,1,1,0.0,0.9977125525474548,2,21,0,0,0,8
1,1,1,0.0,0.999761700630188,3,30,0,0,1,33
0,1,1,0.0,0.9972258210182191,2,154,0,0,0,9
1,0,0,1.0,0.9997442960739136,5,144,0,0,0,46
1,0,0,0.0,0.9961882233619691,4,48,0,0,0,10
1,0,0,0.0,0.9916366338729858,4,143,0,0,2,107
1,0,0,0.0,0.9923133254051208,2,300,0,0,3,72
1,1,1,1.0,0.8151742815971375,3,99,0,0,30,250
1,0,0,1.0,0.9997909665107728,5,181,1,1,4,52
0,1,0,0.0,0.9175291061401368,4,348,9,1,73,806
0,1,1,1.0,0.9998406171798706,5,21,1,1,0,10
1,0,0,1.0,0.9997722506523132,4,39,0,0,1,18
1,0,0,1.0,0.989013969898224,5,160,0,0,0,17
1,1,0,0.0,0.9985289573669434,1,568,8,1,1,21
0,1,1,1.0,0.9996923804283142,5,69,0,0,0,4
0,1,0,0.0,0.998585283756256,2,260,1,1,1,49
1,0,0,1.0,0.6474657654762268,5,50,0,0,2,101
0,1,1,1.0,0.9992824792861938,3,31,0,0,0,5
1,0,0,0.0,0.9949540495872498,3,133,0,0,4,173
1,0,0,1.0,0.9987580180168152,4,85,0,0,5,332
0,1,1,1.0,0.9937474727630616,5,85,0,0,1,17
1,0,0,0.0,0.99853777885437,1,28,2,1,0,13
1,0,0,1.0,0.9998559951782228,5,65,1,1,0,15
1,1,0,1.0,0.9857214093208312,4,659,0,0,10,290
1,0,0,1.0,0.9836469292640686,4,105,1,1,19,268
1,0,0,0.0,0.9615070819854736,5,60,0,0,0,19
0,1,1,0.0,0.9995696544647216,2,24,0,0,1,85
1,0,0,1.0,0.8941358923912048,3,138,0,0,8,243
1,0,0,1.0,0.9981695413589478,4,61,0,0,0,52
1,0,0,1.0,0.9965264201164246,4,119,0,0,22,375
1,0,0,0.0,0.9758619666099548,4,279,3,1,4,46
0,1,0,1.0,0.9902978539466858,4,563,16,1,621,1232
1,0,0,0.0,0.9980027079582214,3,135,3,1,10,159
1,0,0,1.0,0.9753525853157043,4,41,0,0,3,91
1,0,0,1.0,0.9998639822006226,5,34,0,0,3,53
1,1,1,1.0,0.99976247549057,4,78,0,0,3,535
1,1,0,1.0,0.9821025729179382,4,279,1,1,24,159
1,1,0,1.0,0.8517857789993286,4,342,13,1,71,597
1,1,1,1.0,0.9973567128181458,4,55,0,0,0,43
1,0,0,1.0,0.9993156790733336,4,130,1,1,14,104
1,0,0,1.0,0.9998749494552612,5,35,0,0,0,9
1,0,0,1.0,0.9992170929908752,5,99,4,1,19,181
1,0,0,1.0,0.9971694350242616,5,18,0,0,0,7
0,1,1,1.0,0.9879642724990844,5,81,0,0,1,29
1,1,0,0.0,0.9966959357261658,4,755,0,0,2,261
1,0,0,1.0,0.999668538570404,5,31,0,0,1,12
1,0,0,1.0,0.9964407086372375,5,280,0,0,0,63
1,1,1,1.0,0.9998576045036316,5,37,0,0,0,7
0,1,1,1.0,0.9998379945755004,5,40,0,0,0,9
1,1,0,1.0,0.6202201247215271,2,384,6,1,47,519
0,1,1,1.0,0.9998382329940796,5,70,0,0,0,12
1,0,0,1.0,0.9989548325538636,5,49,2,1,3,19
0,1,1,0.0,0.9987744092941284,1,37,0,0,0,12
1,0,0,0.0,0.9989764094352722,1,116,1,1,15,340
0,1,1,1.0,0.9997223615646362,5,77,0,0,0,18
1,0,0,0.0,0.9997875094413756,1,29,0,0,1,22
1,1,0,1.0,0.9955679178237916,4,296,3,1,97,1385
0,1,1,1.0,0.999498188495636,4,89,0,0,0,106
1,0,0,0.0,0.9866654872894288,1,53,0,0,0,27
1,1,0,1.0,0.9492189288139344,4,423,11,1,224,1034
1,1,1,0.0,0.9993230104446412,1,28,2,1,3,76
1,0,0,1.0,0.993406057357788,5,65,0,0,1,119
1,0,0,0.0,0.9984874725341796,3,184,0,0,1,39
1,1,0,0.0,0.9901162385940552,3,315,1,1,9,218
1,1,1,1.0,0.9699859023094176,3,201,4,1,2,31
0,1,1,0.0,0.9970732331275941,1,112,0,0,1,14
1,1,1,1.0,0.996847927570343,4,181,2,1,34,236
1,0,0,1.0,0.9413922429084778,3,181,0,0,1,227
1,0,0,1.0,0.9916301369667052,4,80,0,0,1,10
0,1,1,1.0,0.9998504519462584,5,18,0,0,0,4
0,0,0,0.0,0.9997451901435852,2,187,1,1,0,25
1,1,1,1.0,0.9996284246444702,5,121,0,0,2,121
1,1,0,0.0,0.8720571994781494,4,462,2,1,23,428
1,0,0,0.0,0.9929116368293762,1,102,2,1,0,3
0,1,1,1.0,0.9993821978569032,5,93,1,1,1,80
1,0,0,0.0,0.8162102699279785,5,32,0,0,0,5
0,1,1,1.0,0.9996297955513,4,99,2,1,3,89
1,0,0,0.0,0.999370813369751,2,208,0,0,0,15
0,1,1,0.0,0.9976841807365416,2,25,0,0,0,3
0,1,1,1.0,0.9998765587806702,5,56,0,0,1,3
1,1,1,1.0,0.9998457431793212,5,18,0,0,0,5
1,1,1,1.0,0.9996587634086608,4,67,0,0,1,29
1,0,0,1.0,0.9998682737350464,4,20,0,0,0,3
0,1,1,0.0,0.9992759823799132,1,135,0,0,0,1
0,1,1,0.0,0.998844563961029,3,161,1,1,0,14
1,1,1,0.0,0.7419270873069763,4,105,0,0,4,408
0,1,1,1.0,0.9969411492347716,5,101,0,0,0,40
1,0,0,0.0,0.9626976251602172,1,82,0,0,0,3
1,0,0,0.0,0.8081837892532349,4,185,4,1,12,154
0,1,1,0.0,0.996560275554657,1,65,0,0,0,26
1,1,1,0.0,0.9477891325950624,2,127,0,0,45,501
1,0,0,1.0,0.999345362186432,4,177,4,1,9,131
1,0,0,0.0,0.9940603971481324,2,34,0,0,3,59
1,0,0,1.0,0.9990271925926208,5,205,0,0,1,26
0,1,1,0.0,0.9997965693473816,3,18,0,0,2,30
1,0,0,1.0,0.9998764395713806,5,16,0,0,0,8
0,1,1,0.0,0.9981698989868164,2,180,0,0,1,91
1,1,1,1.0,0.9972660541534424,5,177,1,1,2,51
1,0,0,0.0,0.9977193474769592,4,265,2,1,0,13
0,0,0,1.0,0.9978503584861756,5,298,1,1,5,163
1,1,0,0.0,0.6763713359832764,5,451,2,1,21,139
0,1,1,1.0,0.9998369216918944,5,81,0,0,0,18
0,1,1,1.0,0.9997056722640992,4,61,1,1,5,172
1,0,0,1.0,0.9997887015342712,4,19,0,0,2,55
1,0,0,0.0,0.992725133895874,2,26,0,0,0,27
0,1,1,1.0,0.9994497299194336,5,102,1,1,5,36
1,0,0,1.0,0.9994861483573914,5,51,0,0,5,338
1,0,0,1.0,0.997635543346405,5,222,1,1,11,221
1,0,0,0.0,0.9988946914672852,3,15,0,0,1,6
1,0,0,1.0,0.998681366443634,4,88,0,0,0,9
1,0,0,0.0,0.9981874227523804,3,107,0,0,0,56
1,0,0,0.0,0.9918136596679688,1,163,0,0,0,14
0,1,1,1.0,0.9993883967399596,4,69,0,0,21,264
1,0,0,0.0,0.9814258813858032,3,145,0,0,52,469
1,0,0,1.0,0.9980629682540894,3,53,0,0,1,67
1,0,0,1.0,0.9998552799224854,5,73,0,0,0,9
0,1,0,1.0,0.7899081110954285,4,376,1,1,3,267
0,1,1,1.0,0.9973514080047609,4,31,0,0,0,14
1,1,1,1.0,0.9956308007240297,4,149,0,0,16,169
1,0,0,0.0,0.9963481426239014,2,19,0,0,0,5
0,1,0,0.0,0.9383511543273926,2,401,1,1,64,746
1,0,0,0.0,0.9971754550933838,2,92,0,0,17,441
1,0,0,1.0,0.9987661838531494,4,43,0,0,0,18
1,0,0,0.0,0.9980916976928712,5,56,0,0,0,11
0,1,1,0.0,0.9895965456962584,1,51,0,0,2,143
1,0,0,1.0,0.9995919466018676,5,184,0,0,1,31
0,1,1,1.0,0.9993940591812134,4,53,0,0,15,30
1,1,0,1.0,0.9906660318374634,5,236,4,1,2,20
1,0,0,1.0,0.9994084239006042,5,287,1,1,4,102
1,1,0,1.0,0.9508892297744752,2,399,0,0,4,44
1,0,0,0.0,0.9831898808479308,2,262,0,0,15,189
1,0,0,0.0,0.9998052716255188,1,74,4,1,1,20
0,1,1,0.0,0.9845269918441772,1,47,0,0,3,147
0,1,1,0.0,0.8232320547103882,3,46,1,1,2,12
1,1,1,1.0,0.9994577169418336,5,85,0,0,2,85
1,0,0,1.0,0.9957287907600404,5,59,0,0,0,32
1,0,0,1.0,0.9996387362480164,5,29,0,0,0,1
1,1,1,0.0,0.9856606721878052,3,124,2,1,6,442
0,1,1,0.0,0.9989442229270936,3,74,0,0,0,14
1,0,0,0.0,0.986007809638977,1,220,3,1,1,49
1,0,0,1.0,0.9997137784957886,5,167,1,1,18,162
1,0,0,0.0,0.9705196619033812,4,106,2,1,3,59
0,1,0,0.0,0.9971067309379578,2,779,4,1,0,10
1,1,1,0.0,0.9155235290527344,4,156,6,1,26,294
1,0,0,1.0,0.9985374808311462,3,105,12,1,20,205
0,0,0,1.0,0.9787463545799256,5,251,0,0,26,456
1,1,0,1.0,0.9993502497673036,5,559,10,1,81,812
1,0,0,1.0,0.9997153878211976,4,26,0,0,3,94
1,1,1,1.0,0.9997011423110962,5,95,0,0,0,3
0,1,1,1.0,0.9997238516807556,5,47,0,0,1,56
1,0,0,1.0,0.9942479729652404,5,70,0,0,0,7
1,0,0,1.0,0.9996846318244934,5,72,1,1,3,144
0,1,1,1.0,0.9973100423812866,3,117,2,1,35,519
0,1,1,1.0,0.9958508610725404,5,38,0,0,0,1
1,0,0,0.0,0.9370186328887941,3,75,0,0,25,173
1,0,0,1.0,0.9967540502548218,5,108,1,1,0,6
1,0,0,0.0,0.9892631769180298,3,157,0,0,8,144
1,0,0,1.0,0.99929016828537,5,182,4,1,38,161
1,0,0,0.0,0.9700172543525696,3,71,1,1,1,60
1,0,0,0.0,0.9997292757034302,2,119,1,1,0,7
0,1,1,1.0,0.999700367450714,5,155,2,1,0,3
0,1,1,1.0,0.9988090395927428,4,129,3,1,10,62
1,0,0,0.0,0.9996118545532228,2,82,0,0,0,27
1,0,0,1.0,0.9998254179954528,5,185,0,0,2,31
1,0,0,1.0,0.9921115040779114,3,204,3,1,0,30
1,0,0,0.0,0.9918863773345948,3,122,0,0,0,7
0,1,0,0.0,0.9987202286720276,2,337,1,1,0,6
1,0,0,1.0,0.9983119964599608,3,40,0,0,2,73
0,1,1,0.0,0.9947943091392516,2,90,0,0,1,115
1,1,0,0.0,0.9836987257003784,4,445,11,1,32,210
0,1,1,1.0,0.9740142226219176,4,51,1,1,3,21
0,1,1,1.0,0.9948395490646362,5,37,0,0,2,27
0,1,1,1.0,0.9998371601104736,5,106,1,1,0,48
1,0,0,0.0,0.9987135529518129,1,156,4,1,1,118
1,0,0,1.0,0.9953678250312804,5,101,1,1,2,57
0,1,1,0.0,0.9931638836860656,2,76,0,0,0,55
1,0,0,1.0,0.9986444115638732,4,42,1,1,1,53
0,0,0,1.0,0.9990921616554259,5,100,0,0,5,147
1,0,0,1.0,0.8509187102317809,4,145,1,1,20,253
0,1,1,1.0,0.9997892975807191,4,32,0,0,24,94
1,0,0,0.0,0.9922561049461364,3,116,7,1,106,943
1,0,0,1.0,0.9976830482482909,5,103,0,0,5,305
1,0,0,1.0,0.9913119673728944,5,103,0,0,7,183
1,1,0,0.0,0.9969478249549866,5,738,58,1,156,824
1,0,0,0.0,0.982573628425598,2,255,3,1,9,235
1,1,1,0.0,0.993055522441864,3,70,0,0,0,19
1,0,0,1.0,0.9998818635940552,5,15,3,1,3,20
1,1,0,1.0,0.8324282169342041,4,301,0,0,3,173
0,1,1,1.0,0.9947315454483032,4,75,1,1,1,96
0,1,1,0.0,0.8891233801841736,4,177,0,0,26,353
0,1,0,1.0,0.9716563224792479,3,301,1,1,23,389
1,0,0,0.0,0.992588222026825,4,80,0,0,1,109
1,0,0,1.0,0.9998548030853271,5,73,1,1,15,209
0,1,1,1.0,0.9991664290428162,5,60,6,1,31,144
0,1,1,1.0,0.99970281124115,4,45,0,0,0,34
1,1,0,0.0,0.8048347234725952,5,607,8,1,83,585
1,1,0,1.0,0.989510715007782,4,463,6,1,302,2799
0,1,1,1.0,0.9730886220932008,5,56,1,1,0,17
1,1,0,0.0,0.9802837967872621,4,354,1,1,0,25
0,0,0,1.0,0.9980534315109252,5,223,34,1,786,836
1,0,0,0.0,0.999452829360962,2,94,0,0,0,18
1,1,1,1.0,0.9996050000190736,4,171,1,1,4,83
1,0,0,1.0,0.9998308420181274,5,46,0,0,37,811
0,1,1,0.0,0.996195375919342,3,90,0,0,0,11
0,1,1,1.0,0.9998496174812316,5,30,0,0,0,16
1,0,0,1.0,0.9988742470741272,5,66,0,0,0,57
1,0,0,1.0,0.9997177124023438,5,40,0,0,2,250
0,1,0,0.0,0.9970727562904358,4,578,0,0,25,401
1,0,0,1.0,0.9970134496688844,4,96,0,0,1,32
0,0,0,1.0,0.9932979941368104,4,155,0,0,3,95
1,0,0,0.0,0.9620128870010376,5,23,0,0,2,21
1,0,0,1.0,0.9998402595520021,4,59,0,0,0,6
0,1,1,1.0,0.9998215436935424,5,45,1,1,0,29
1,0,0,1.0,0.9994229078292848,5,136,0,0,10,252
1,0,0,1.0,0.9995409846305848,5,54,0,0,0,28
1,0,0,0.0,0.9995104074478148,2,20,1,1,0,72
1,1,0,1.0,0.9997681975364684,5,263,2,1,70,582
0,1,1,0.0,0.9624248147010804,4,103,0,0,0,8
1,0,0,1.0,0.9950957894325256,4,133,12,1,9,88
1,1,1,1.0,0.9993174076080322,5,144,0,0,9,123
0,1,1,1.0,0.9997735023498536,5,26,0,0,7,97
0,1,1,1.0,0.9998803138732909,5,29,0,0,0,2
1,0,0,0.0,0.9941113591194152,1,75,0,0,0,1
1,1,1,1.0,0.7144477963447571,4,73,0,0,0,60
0,1,1,0.0,0.9995834231376648,1,131,0,0,0,14
1,0,0,0.0,0.9948729872703552,2,116,0,0,0,61
1,0,0,0.0,0.998501479625702,1,156,1,1,0,8
0,0,0,0.0,0.9962692260742188,1,232,1,1,6,94
1,1,1,0.0,0.9986343383789062,3,176,0,0,2,150
1,1,1,1.0,0.9997845888137816,4,101,0,0,9,165
0,1,1,1.0,0.9975052475929259,4,53,3,1,89,529
0,1,1,1.0,0.6810725331306458,2,70,0,0,1,43
1,1,1,0.0,0.999720811843872,3,34,3,1,11,42
1,0,0,0.0,0.9991716146469116,1,94,3,1,0,10
0,1,1,1.0,0.999425172805786,5,59,0,0,0,39
1,0,0,0.0,0.9967514276504515,3,176,0,0,0,31
1,1,0,1.0,0.9879817962646484,5,342,8,1,3,78
0,0,0,0.0,0.9964517951011658,2,176,1,1,3,99
1,0,0,0.0,0.9926133751869202,2,39,0,0,0,13
1,0,0,1.0,0.998801589012146,4,204,1,1,43,601
1,0,0,1.0,0.9996166229248048,5,62,0,0,9,176
0,1,1,0.0,0.9736695885658264,3,74,0,0,1,80
1,0,0,1.0,0.999874234199524,5,47,0,0,0,2
1,1,1,1.0,0.9998583197593688,5,96,2,1,9,76
0,1,1,1.0,0.9953896403312684,4,60,0,0,0,11
1,0,0,1.0,0.8713264465332031,5,130,1,1,0,16
1,1,1,1.0,0.999647319316864,5,66,0,0,13,112
0,0,0,1.0,0.9841095805168152,4,235,0,0,12,159
1,0,0,0.0,0.9986542463302612,1,281,0,0,0,15
1,0,0,0.0,0.5051068067550659,4,135,0,0,1,89
0,1,0,0.0,0.9238404631614684,5,399,2,1,0,3
0,0,0,0.0,0.9962335228919984,3,246,0,0,0,21
0,1,1,0.0,0.99977046251297,2,35,1,1,6,221
1,1,1,1.0,0.9996997714042664,5,71,0,0,17,465
0,0,0,0.0,0.9995239377021791,1,136,2,1,1,23
0,0,0,0.0,0.9957829117774964,2,267,0,0,2,124
1,1,1,1.0,0.9995242357254028,5,28,0,0,0,84
0,1,0,0.0,0.9712873697280884,3,389,4,1,33,1599
1,1,1,0.0,0.9906142354011536,2,84,2,1,0,39
0,1,1,0.0,0.9996154904365541,1,32,0,0,0,19
1,0,0,0.0,0.9705960750579834,5,66,1,1,44,505
1,0,0,1.0,0.9989930987358092,5,164,5,1,126,213
1,0,0,1.0,0.9995298385620116,4,185,4,1,24,182
1,1,0,1.0,0.9986613392829896,5,237,3,1,61,784
1,1,1,0.0,0.9345365166664124,4,123,0,0,37,370
0,0,0,0.0,0.5239782929420471,3,219,3,1,31,203
1,0,0,0.0,0.9846540093421936,4,195,5,1,42,415
1,0,0,1.0,0.9995104074478148,5,87,0,0,0,40
0,1,1,1.0,0.9985902309417723,5,30,0,0,1,15
1,0,0,1.0,0.9998124241828918,5,157,0,0,15,377
1,0,0,0.0,0.999641180038452,1,79,1,1,15,240
0,1,0,1.0,0.998221755027771,5,344,8,1,71,276
1,0,0,1.0,0.9998247623443604,5,106,0,0,1,124
0,1,1,0.0,0.9994696974754332,3,31,1,1,3,68
0,1,1,1.0,0.9745790362358092,4,135,0,0,19,682
1,0,0,1.0,0.9996301531791688,4,31,1,1,14,447
1,0,0,1.0,0.9838778376579284,5,22,1,1,0,15
1,0,0,1.0,0.9996458888053894,5,27,0,0,0,56
1,0,0,1.0,0.9994196891784668,5,242,0,0,54,594
0,1,1,1.0,0.9995627403259276,5,127,2,1,10,148
1,0,0,1.0,0.9996806979179382,4,115,0,0,0,16
1,0,0,1.0,0.9992490410804749,3,42,0,0,2,87
1,1,0,1.0,0.9972923398017884,4,504,3,1,10,109
0,1,1,1.0,0.9963167905807496,5,117,0,0,1,15
0,1,0,1.0,0.9993268251419068,5,301,1,1,47,174
1,0,0,1.0,0.991012454032898,5,21,0,0,2,10
1,1,0,1.0,0.9985345602035522,4,314,1,1,16,176
1,0,0,1.0,0.9973620176315308,4,65,0,0,4,78
0,1,1,0.0,0.9900315403938292,3,89,0,0,0,26
1,0,0,0.0,0.9881418943405152,3,275,0,0,1,66
1,0,0,1.0,0.999360203742981,4,55,0,0,12,227
1,0,0,0.0,0.9851028919219972,3,71,0,0,0,38
0,0,0,1.0,0.9892049431800842,4,193,0,0,0,18
1,0,0,1.0,0.9960542917251588,5,108,0,0,50,456
1,0,0,1.0,0.9978470802307128,4,76,0,0,1,74
1,0,0,0.0,0.999706506729126,1,112,0,0,8,390
1,0,0,1.0,0.9998683333396912,5,25,0,0,0,7
0,0,0,1.0,0.9995023608207704,4,188,2,1,17,365
0,1,0,0.0,0.930135190486908,4,481,4,1,9,240
0,0,0,1.0,0.9966723322868348,5,279,2,1,22,345
1,0,0,1.0,0.9995555877685548,4,75,0,0,0,83
1,1,1,0.0,0.678214967250824,4,233,1,1,0,57
0,0,0,0.0,0.9969637989997864,4,247,6,1,26,123
0,1,1,1.0,0.9455242156982422,5,17,0,0,0,37
1,1,1,0.0,0.973275363445282,4,146,1,1,7,99
1,1,0,1.0,0.7975187301635742,4,354,7,1,98,557
1,1,0,0.0,0.9548706412315368,3,308,0,0,3,81
1,1,1,1.0,0.9958023428916932,5,228,0,0,6,71
1,0,0,0.0,0.9895740747451782,3,18,0,0,0,30
1,0,0,0.0,0.9977738857269288,3,276,1,1,16,231
1,0,0,1.0,0.9967921376228333,5,229,47,1,27,343
0,1,1,0.0,0.9971564412117004,1,24,0,0,0,12
1,1,0,1.0,0.996531307697296,4,606,7,1,24,269
1,0,0,0.0,0.9787862300872804,2,50,0,0,0,6
1,0,0,1.0,0.9998429417610168,5,23,0,0,0,1
1,1,0,1.0,0.9919084906578064,5,513,6,1,75,623
0,1,1,1.0,0.99531751871109,4,64,0,0,14,403
1,0,0,1.0,0.9983838200569152,5,73,0,0,8,75
0,1,0,0.0,0.5976401567459106,4,341,3,1,32,204
0,0,0,1.0,0.9993315339088441,5,127,3,1,17,331
0,0,0,1.0,0.999639928340912,4,208,0,0,3,48
1,1,1,1.0,0.9977694153785706,5,56,0,0,0,11
1,1,1,0.0,0.992900550365448,1,273,2,1,0,1
1,0,0,1.0,0.999685764312744,5,87,0,0,1,119
0,1,1,1.0,0.9938344359397888,4,91,1,1,0,39
1,0,0,1.0,0.9987203478813172,4,155,1,1,6,12
0,0,0,0.0,0.9995083808898926,1,195,3,1,37,537
1,0,0,1.0,0.9990140795707704,4,148,0,0,10,230
1,1,1,1.0,0.9997410774230956,5,83,0,0,2,18
1,0,0,1.0,0.9988805055618286,4,135,1,1,5,207
0,1,1,1.0,0.9958186745643616,5,112,0,0,1,20
0,1,1,0.0,0.9935452342033386,5,107,1,1,11,340
1,0,0,1.0,0.9874365329742432,4,34,0,0,1,98
1,1,0,0.0,0.9990078806877136,2,395,0,0,1,110
0,1,1,1.0,0.999769687652588,5,53,0,0,0,2
1,0,0,0.0,0.9972836375236512,1,50,2,1,0,1
0,1,1,1.0,0.9998094439506532,4,75,0,0,0,26
1,1,1,0.0,0.996871054172516,3,61,2,1,9,417
1,0,0,1.0,0.9714735746383668,5,191,5,1,23,280
1,1,1,1.0,0.9892892837524414,5,133,1,1,0,34
1,1,0,1.0,0.9966940879821776,4,245,0,0,7,40
1,1,1,1.0,0.9959538578987122,4,156,0,0,6,52
0,1,1,0.0,0.999237596988678,1,185,0,0,0,1
0,1,1,0.0,0.9995601773262024,2,18,0,0,0,10
1,1,1,0.0,0.9984343647956848,3,45,1,1,0,47
1,0,0,1.0,0.9726584553718568,4,205,0,0,1,34
0,1,0,0.0,0.9903342723846436,4,402,0,0,14,152
1,0,0,1.0,0.9939347505569458,4,82,0,0,2,33
1,0,0,1.0,0.9997047185897828,5,71,0,0,0,46
1,0,0,0.0,0.999454379081726,2,180,0,0,0,6
1,1,1,0.0,0.9927300214767456,2,178,5,1,19,286
1,0,0,1.0,0.9997272491455078,5,156,0,0,1,40
0,1,0,0.0,0.8922532200813293,4,356,9,1,621,1232
1,1,0,1.0,0.998707354068756,5,321,1,1,0,18
0,1,1,1.0,0.9996896386146544,5,108,0,0,0,19
1,0,0,1.0,0.9998201727867126,5,59,0,0,9,103
1,0,0,1.0,0.9998878836631776,4,18,0,0,2,86
1,0,0,1.0,0.9072256684303284,3,214,0,0,0,19
1,1,1,1.0,0.9983896613121032,4,109,0,0,10,297
0,0,0,0.0,0.9987066388130188,1,266,2,1,9,36
1,0,0,1.0,0.9958616495132446,5,104,1,1,2,53
0,1,1,0.0,0.623008131980896,3,111,1,1,2,29
1,0,0,1.0,0.9998522400856018,5,23,0,0,0,7
1,0,0,1.0,0.999869465827942,5,29,0,0,0,46
0,0,0,0.0,0.9535874724388124,4,248,0,0,3,97
1,0,0,1.0,0.9998219013214112,5,39,0,0,1,15
0,1,1,0.0,0.9919496774673462,4,23,0,0,2,39
1,1,1,1.0,0.9882885217666626,4,195,1,1,36,651
1,1,1,1.0,0.9728832244873048,5,206,11,1,26,193
0,0,0,1.0,0.9986612200737,4,163,3,1,145,1718
1,0,0,0.0,0.9857859611511229,3,100,1,1,0,10
1,0,0,1.0,0.9995732307434082,5,45,3,1,41,489
1,0,0,1.0,0.9991304278373718,5,50,0,0,0,10
1,0,0,1.0,0.9784368872642516,5,66,0,0,2,32
0,0,0,1.0,0.9903895854949952,5,190,0,0,2,39
1,0,0,0.0,0.9232674837112428,3,62,0,0,1,41
0,1,1,1.0,0.9989008903503418,4,116,0,0,19,84
0,1,1,0.0,0.8011292219161987,3,111,1,1,1,15
1,0,0,0.0,0.9971623420715332,1,66,0,0,0,2
1,0,0,1.0,0.9995398521423341,5,62,0,0,0,5
0,1,0,0.0,0.9987671375274658,1,272,0,0,2,220
1,0,0,1.0,0.9993064403533936,4,75,0,0,3,88
1,0,0,0.0,0.9987765550613404,3,282,0,0,1,27
1,0,0,1.0,0.9997900724411012,5,52,0,0,58,163
1,1,0,0.0,0.7760433554649353,3,333,1,1,1,33
1,0,0,1.0,0.5640943050384521,4,52,3,1,3,71
0,1,0,1.0,0.9962689876556396,5,359,0,0,2,12
1,0,0,1.0,0.5929538011550903,4,151,8,1,23,273
0,1,1,0.0,0.9378474950790404,4,18,0,0,0,7
1,0,0,1.0,0.9993301630020142,5,133,5,1,15,299
0,0,0,1.0,0.9990570545196532,4,150,1,1,8,167
1,0,0,1.0,0.9386982321739196,4,158,1,1,112,1168
1,0,0,1.0,0.9997186064720154,5,65,0,0,0,4
1,1,1,0.0,0.9872077107429504,3,93,0,0,0,22
1,0,0,1.0,0.9996322989463806,4,118,0,0,3,194
1,0,0,0.0,0.9997336864471436,1,85,1,1,1,21
0,1,1,1.0,0.9541595578193665,3,90,2,1,0,34
0,1,1,0.0,0.8129721283912659,2,163,0,0,0,39
0,1,1,1.0,0.9997758269309998,5,90,0,0,0,1
1,1,0,1.0,0.9853690862655641,4,242,0,0,0,18
1,0,0,1.0,0.9924593567848206,5,102,0,0,2,89
1,0,0,0.0,0.9985427260398864,4,18,1,1,2,3
1,1,1,1.0,0.9998506307601928,5,45,1,1,82,334
1,0,0,1.0,0.9530052542686462,5,134,0,0,7,171
0,1,0,0.0,0.9942993521690368,4,293,1,1,15,199
1,1,1,0.0,0.9954027533531188,3,19,0,0,0,9
1,0,0,1.0,0.9996921420097352,5,107,7,1,25,215
0,1,1,0.0,0.9934707880020142,1,49,0,0,0,35
1,0,0,1.0,0.7785738110542297,5,47,3,1,561,1752
0,1,1,0.0,0.9996628761291504,1,121,0,0,26,307
0,1,1,1.0,0.9998458623886108,5,85,1,1,9,242
1,1,1,0.0,0.9996299743652344,4,56,0,0,3,383
1,0,0,0.0,0.9996721744537354,1,31,1,1,5,148
1,0,0,0.0,0.999372899532318,2,84,0,0,0,8
1,0,0,1.0,0.998005211353302,4,116,1,1,13,207
1,0,0,1.0,0.9971559643745422,5,23,0,0,0,19
1,1,1,1.0,0.9178651571273804,3,160,1,1,29,412
1,1,0,1.0,0.6301205158233643,4,284,1,1,19,444
1,0,0,0.0,0.9896408319473268,1,18,0,0,0,26
1,1,1,1.0,0.999868869781494,5,33,0,0,0,5
1,1,1,1.0,0.9987903833389282,5,104,0,0,0,7
1,0,0,1.0,0.9680386185646056,5,73,0,0,3,55
1,1,1,1.0,0.9986332058906556,5,221,0,0,0,49
1,0,0,1.0,0.9990090131759644,5,29,0,0,0,9
1,0,0,1.0,0.9972177743911744,5,219,5,1,71,335
1,1,0,1.0,0.9356995820999146,4,330,4,1,99,819
1,1,1,0.0,0.9972243309020996,1,23,0,0,0,12
1,0,0,0.0,0.9968556761741638,1,229,0,0,0,5
0,1,1,1.0,0.999341368675232,5,47,0,0,0,37
